article_id,year,decade,journal,title,intended_outcome__belonging_and_community,intended_outcome__belonging_and_community_engagement_and_participation,intended_outcome__belonging_and_community_learning_and_literacy,intended_outcome__belonging_and_community_wellness_and_resilience,intended_outcome__collections_and_access,intended_outcome__cultural_stewardship_and_preservation,intended_outcome__cultural_stewardship_and_preservation_belonging_and_community,intended_outcome__cultural_stewardship_and_preservation_discovery_and_advisory,intended_outcome__discovery_and_advisory,intended_outcome__discovery_and_advisory_equitable_access,intended_outcome__discovery_and_advisory_institutional_capacity,intended_outcome__engagement_and_participation,intended_outcome__engagement_and_participation_discovery_and_advisory,intended_outcome__engagement_and_participation_equitable_access,intended_outcome__engagement_and_participation_equitable_access_learning_and_literacy,intended_outcome__engagement_and_participation_institutional_capacity,intended_outcome__equitable_access,intended_outcome__equitable_access_belonging_and_community,intended_outcome__equitable_access_community_and_inclusion,intended_outcome__equitable_access_cultural_stewardship_and_preservation,intended_outcome__equitable_access_discovery_and_advisory,intended_outcome__equitable_access_engagement_and_participation,intended_outcome__equitable_access_institutional_capacity,intended_outcome__equitable_access_learning_and_literacy,intended_outcome__institutional_capacity,intended_outcome__institutional_capacity_belonging_and_community,intended_outcome__institutional_capacity_social_equity_and_access,intended_outcome__learning_and_literacy,intended_outcome__learning_and_literacy_belonging_and_community,intended_outcome__learning_and_literacy_discovery_and_advisory,intended_outcome__learning_and_literacy_engagement_and_participation,intended_outcome__learning_and_literacy_equitable_access,intended_outcome__learning_and_literacy_institutional_capacity,intended_outcome__not_applicable,intended_outcome__other,intended_outcome__professional_capacity,intended_outcome__space_and_infrastructure,intended_outcome__sustainable_operations,intended_outcome__theoretical_or_conceptual,intended_outcome__wellness_and_resilience
sivak2009,2009,2000s,Library Trends,The Blind Man Describes the Elephant: The Scope and Development of the 8Rs Canadian Library Human Resource Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
skaggs2026,2026,2020s,College & Research Libraries,Not Just Monetary: Arts and Humanities Scholars’ Perspectives on the Costs of Open Access Publishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
skibinski2009,2009,2000s,Information Technology and Libraries,The Efficient Storage of Text Documents in Digital Libraries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
skinner2009,2009,2000s,Library Trends,The MetaArchive Cooperative: A Collaborative Approach to Distributed Digital Preservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
skinner2012,2012,2010s,Library Trends,A Comparison of Searching Functionality of a VuFind Catalogue Implementation and the Traditional Catalogue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
skinner2017,2017,2010s,College & Research Libraries,The ISSAS Model: Understanding the Information Needs of Sexual Assault Survivors on College Campuses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
slater2025-1,2025,2020s,Information Technology and Libraries,Relationality Over Neutrality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
slater2025,2025,2020s,Library Trends,Against AI: Critical Refusal in the Library,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sliwinska2014,2014,2010s,Library Trends,Polish Libraries: Leaping from the Nineteenth to the Twenty-first Century,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sly2017,2017,2010s,College & Research Libraries,"Timothy Snyder. On Tyranny: Twenty Lessons from the Twentieth Century. New York: Tim Duggan Books, 2017. 126p. Paper, $7.99 (ISBN 978-0-8041-9011-4).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
small2004,2004,2000s,College & Research Libraries,Motivational Aspects of Information Literacy Skills Instruction in Community College Libraries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
smiraglia2012,2012,2010s,Library Trends,Rethinking the Authorship Principle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
smith2003,2003,2000s,College & Research Libraries,Assessing Collection Usefulness: An Investigation of Library Ownership of the Resources Graduate Students Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smith2005-1,2005,2000s,Library Trends,Building an Internet Archive System for the British Broadcasting Corporation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smith2005,2005,2000s,Library Trends,Exploring Variety in Digital Collections and the Implications for Digital Preservation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smith2007-1,2007,2000s,Information Technology and Libraries,Introducing Zoomify Image,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
smith2007,2007,2000s,Library Trends,Valuing Preservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
smith2009,2009,2000s,Information Technology and Libraries,Missing Items: Automating the Replacement Workflow Process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
smith2020,2020,2020s,Information Technology and Libraries,Making Disciplinary Research Audible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
smith2024,2024,2020s,Information Technology and Libraries,How Libraries Can Foster a Vibrant Local Music Community,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smith2025-1,2025,2020s,College & Research Libraries,Help or Hazard? Patrons’ Checkout History Retention Choices and Relations to Trust and Campus Role,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
smith2025,2025,2020s,College & Research Libraries,Letter to the Editor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
smith2026,2026,2020s,Library Trends,Not Another Boot Camp: Toward an Inclusive Computational Pedagogy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
soderdahl2017,2017,2010s,Information Technology and Libraries,That's My Bailiwick: A Library-Sponsored Faculty Research Web Server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
solar2005,2005,2000s,Information Technology and Libraries,Use of GIS for Presentation of the Map and Pictorial Collection of the National and University Library of Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
solomon2009,2009,2000s,Library Trends,Workforce Planning and the School Library Media Specialist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
soltz2017,2017,2010s,College & Research Libraries,"Connie Strittmatter and Virginia K. Bratton. Teaching Plagiarism Prevention to College Students: An Ethics-Based Approach. Lanham, Md.: Rowman Littlefield, 2016. 158p. Hardbound, $75.00 (ISBN 1-4422-6440-3). LC 2016-012049.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
somerville2011,2011,2010s,Library Trends,Recuerdos Hablados /Memories Spoken: Toward the Co-Creation of Digital Knowledge with Community Significance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sommer2009,2009,2000s,Information Technology and Libraries,UNLV Special Collections in the Twenty-First Century,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sondag2007,2007,2000s,Information Technology and Libraries,Open Source Wifi Hotspot Implementation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
song2023,2023,2020s,Library Trends,Construction of a Knowledge-Based Database for the Intangible Cultural Heritage Shui Script: A Perspective from Oral Histories with Shui Script Masters,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soria2017,2017,2010s,College & Research Libraries,The Impact of Academic Library Resources on Undergraduates’ Degree Completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sosasosa2012,2012,2010s,Information Technology and Libraries,A File Storage Service on a Cloud Computing Environment for Digital Libraries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sotudeh2018,2018,2010s,College & Research Libraries,The World’s Approach toward Publishing in Springer and Elsevier’s APC-Funded Open Access Journals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
southwell2013,2013,2010s,Information Technology and Libraries,An Evaluation of Finding Aid Accessibility for Screen Readers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sparkman2025,2025,2020s,Library Trends,Claude AI and Literature Reviews: An Experiment in Utility and Ethical Use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spaulding2025,2025,2020s,Library Trends,Reading Well for Dementia: A User-Led Approach to Increasing Accessibility of Health Information Resources for People Affected by Dementia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spigai1970,1970,1970s,Information Technology and Libraries,On-Line Acquisitions by LOLITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
spiteri2007,2007,2000s,Information Technology and Libraries,The Structure and Form of Folksonomy Tags: The Road to the Public Library Catalog,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spiteri2012,2012,2010s,Library Trends,"Social Discovery Systems in Public Libraries: If We Build Them, Will They Come?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
springmier2025,2025,2020s,Library Trends,An Exploration of Faculty and Student Perceptions of Generative AI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sroka2007,2007,2000s,Library Trends,"The Music Collection of the Former Prussian State Library at the Jagiellonian Library in Kraków, Poland: Past, Present, and Future Developments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stahl2022,2022,2020s,College & Research Libraries,"Assembly Codes: The Logistics of Media. Matthew Hockenberry, Nicole Starosielski, and Susan Zieger, eds. Durham, NC: Duke University Press, 2021. 248p. Paper, $26.95 (ISBN: 978-1478010760).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
staley2007,2007,2000s,College & Research Libraries,Academic Subject Guides: A Case Study of Use at San José State University,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stamatoplos1998,1998,1990s,College & Research Libraries,Effects of Library Instruction on University Students’ Satisfaction with the Library: A Longitudinal Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stamatoplos2009,2009,2000s,College & Research Libraries,The Role of Academic Libraries in Mentored Undergraduate Research: A Model of Engagement in the Academic Community,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
starkweather2009,2009,2000s,Information Technology and Libraries,Smartphones: A Potential Discovery Tool,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starr2005,2005,2000s,Information Technology and Libraries,Design Considerations for Multilingual Web Sites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stasselova2015,2015,2010s,Library Trends,"Historical Milestones of Slovak Librarianship, 1989–2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stauffer2007,2007,2000s,Library Trends,Developing Children’s Interest in Reading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stauffer2024,2024,2020s,Library Trends,Leadership for Social Change: Clara Whitehill Hunt and the Evolution of Children's Librarianship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stebbins2009,2009,2000s,Library Trends,Leisure and Its Relationship to Library and: Information Science: Bridging the Gap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stebelman1999,1999,1990s,College & Research Libraries,Improving Library Relations with the Faculty and University Administrators: The Role of the Faculty Outreach Librarian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steenbakkers2005,2005,2000s,Library Trends,Digital Archiving in the Twenty-First Century: Practice at the National Library of the Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stefano2007,2007,2000s,Library Trends,A Natural Collaboration: Preservation for Archival Collections in ARL Libraries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
steffen2009,2009,2000s,Library Trends,"Retirement, Retention, and Recruitment in Colorado Libraries: The 3Rs Study Revisited",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
steinhart2006,2006,2000s,Library Trends,Libraries as Distributors of Geospatial Data: Data Management Policies as Tools for Managing Partnerships,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sterman2017,2017,2010s,College & Research Libraries,Citations as Data: Harvesting the Scholarly Record of Your University to Enrich Institutional Knowledge and Support Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stevens2006,2006,2000s,College & Research Libraries,The Fully Electronic Academic Library®,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stewart2026,2026,2020s,College & Research Libraries,The State of Funding for Curriculum Materials Centers and Collections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stoffle2015,2015,2010s,College & Research Libraries,Choosing Our Futures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stoltz2024,2024,2020s,Information Technology and Libraries,Activating Our Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stooke2009,2009,2000s,Library Trends,Leisure and Work in Library and Community Programs for Very Young Children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stricevic2015,2015,2010s,Library Trends,Libraries in Croatia: Developments and Trends in the Postsocialist Period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
strittmatter2014,2014,2010s,College & Research Libraries,Plagiarism Awareness among Students: Assessing Integration of Ethics Theory into Library Instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
strothmann2024,2024,2020s,College & Research Libraries,"The Librarian’s Guide to Bibliotherapy, Judit H. Ward and Nicholas A. Allred, ALA Editions, 2024. Softcover. 224p. 9780838936627. $49.99.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stuart2015,2015,2010s,Information Technology and Libraries,Measuring Journal Linking Success from a Discovery Service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sturges2015,2015,2010s,Library Trends,Career Development in African Librarianship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
su2017,2017,2010s,Information Technology and Libraries,Harvesting Information from a Library Data Warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sugimoto2014,2014,2010s,College & Research Libraries,Beyond Gatekeepers of Knowledge: Scholarly Communication Practices of Academic Librarians and Archivists at ARL Institutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sukovic2008,2008,2000s,Library Trends,Information Discovery in Ambiguous Zones of Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sula2023,2023,2020s,College & Research Libraries,Training Information Professionals in the Digital Humanities: An Analysis of DH Courses in LIS Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sullivan2006,2006,2000s,Library Trends,Building the Beginnings of a Beautiful Partnership,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sumarokov1971,1971,1970s,Information Technology and Libraries,On the Recursive Definition of a Format for Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
suni2021,2021,2020s,Information Technology and Libraries,We Can Do It for Free!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suominen2015,2015,2010s,Library Trends,"Literacies, Hermeneutics, and Literature",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
supple2021,2021,2020s,College & Research Libraries,"Katie Hindmarch-Watson. Serving a Wired World: London’s Telecommunications Workers and the Making of an Information Capital. Oakland: University of California Press, 2020. 288p. Hardcover, $29.95 (ISBN 978-0-5203-4473-0).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sureephong2024,2024,2020s,Information Technology and Libraries,Exploring the Impact of the Gamified Metaverse on Knowledge Acquisition and Library Anxiety in Academic Libraries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
surla2012,2012,2010s,Information Technology and Libraries,Eclipse Editor for MARC Records,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sutherland2008,2008,2000s,Library Trends,A Mass Digitization Primer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
swanepoel2003,2003,2000s,College & Research Libraries,Towards an Understanding of Annual Reports of University and Technikon Libraries in South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
swanson2021,2021,2020s,Information Technology and Libraries,Building a Culture of Resilience in Libraries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sweeney2021,2021,2020s,Information Technology and Libraries,"Alexa, Are You Listening?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sweeper2010,2010,2010s,College & Research Libraries,Assessing the Impact of Gender and Race on Earnings in the Library Science Labor Market,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sweetkind2006,2006,2000s,Library Trends,Digital Preservation of Geospatial Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
swindler2016,2016,2010s,College & Research Libraries,New Consortial Model for E-Books Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swygarthobaugh2022,2022,2020s,College & Research Libraries,Diving Deep into Dissertations: Analyzing Graduate Students’ Methodology and Data Practices to Inform Research Data Services and Subject Liaison Librarian Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
symulevich2022,2022,2020s,Information Technology and Libraries,Using Open Access Institutional Repositories to Save the Student Symposium during the COVID-19 Pandemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
szostak2015,2015,2010s,Library Trends,A Pluralistic Approach to the Philosophy of Classification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
szpunar2018,2018,2010s,College & Research Libraries,"Undergraduate Research and the Academic Librarian: Case Studies and Best Practices. Merinda Kaye Hensley and Stephanie Davis-Kahl, eds. Chicago, Ill.: Association of College and Research Libraries, 2017. 348p. $65.00 (ISBN 978-083898908-1).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
szpunar2019,2019,2010s,College & Research Libraries,"Emy Nelson Decker and Seth M. Porter. Engaging Design: Creating Libraries for Modern Users. Santa Barbara, CA: Libraries Unlimited, 2018. 159p. Paper, $70.00 (ISBN 978-1-4408-5612-9).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
szpunar2023,2023,2020s,College & Research Libraries,Conducting a User Needs Assessment through the Consortia: Pooling Resources to Examine Student and Faculty Habits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
szpunar2025,2025,2020s,Information Technology and Libraries,Irrelevant Discovery Layers?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tagliacozzo1970,1970,1970s,Information Technology and Libraries,Orthographic Error Patterns of Author Names in Catalog Searches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
talaveraibarra2022,2022,2020s,Library Trends,Trends in Latin America: Libraries’ Challenges Magnified by the COVID-19 Pandemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tallent2012,2012,2010s,Information Technology and Libraries,Editorial Board Thoughts: Technology and Mission: Reflections of a First-Year Library Director,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tallman2021,2021,2020s,Information Technology and Libraries,21st Century Technical Infrastructure for Digital Preservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
