article_id,year,feature_group,feature_value,feature_column,present
XF4MXTVF,2019,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
XF4MXTVF,2019,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
EYT3GSDN,2006,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
EYT3GSDN,2006,evidence_type,empirical_study,evidence_type__empirical_study,1
EYT3GSDN,2006,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
EYT3GSDN,2006,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
EYT3GSDN,2006,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
EYT3GSDN,2006,library_context,non_library_context,library_context__non_library_context,1
EYT3GSDN,2006,game_format,digital_game,game_format__digital_game,1
EYT3GSDN,2006,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
EYT3GSDN,2006,service_area,learning_and_literacy,service_area__learning_and_literacy,1
EYT3GSDN,2006,service_audience,general_public,service_audience__general_public,1
EYT3GSDN,2006,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
EYT3GSDN,2006,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
EYT3GSDN,2006,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
EYT3GSDN,2006,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
EYT3GSDN,2006,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
UZAMI5IB,2024,source_type,book,source_type__book,1
UZAMI5IB,2024,evidence_type,theoretical_or_conceptual,evidence_type__theoretical_or_conceptual,1
UZAMI5IB,2024,primary_methodology,theoretical_or_conceptual,primary_methodology__theoretical_or_conceptual,1
UZAMI5IB,2024,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
UZAMI5IB,2024,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
UZAMI5IB,2024,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
UZAMI5IB,2024,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
UZAMI5IB,2024,conceptual_theme,conditional_benefits,conceptual_theme__conditional_benefits,1
UZAMI5IB,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
UZAMI5IB,2024,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
UZAMI5IB,2024,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
UZAMI5IB,2024,conceptual_theme,multiple_themes,conceptual_theme__multiple_themes,1
UZAMI5IB,2024,library_context,non_library_context,library_context__non_library_context,1
UZAMI5IB,2024,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
UZAMI5IB,2024,service_area,cultural_heritage_and_research,service_area__cultural_heritage_and_research,1
UZAMI5IB,2024,service_audience,not_applicable,service_audience__not_applicable,1
UZAMI5IB,2024,intended_outcome,not_applicable,intended_outcome__not_applicable,1
UZAMI5IB,2024,evidence_confidence,theoretical_or_conceptual,evidence_confidence__theoretical_or_conceptual,1
UZAMI5IB,2024,service_conditions_addressed,other,service_conditions_addressed__other,1
AAVP3UL7,2023,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
AAVP3UL7,2023,evidence_type,empirical_study,evidence_type__empirical_study,1
AAVP3UL7,2023,primary_methodology,survey,primary_methodology__survey,1
AAVP3UL7,2023,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
AAVP3UL7,2023,library_context,non_library_context,library_context__non_library_context,1
AAVP3UL7,2023,game_format,digital_game,game_format__digital_game,1
AAVP3UL7,2023,service_area,learning_and_literacy,service_area__learning_and_literacy,1
AAVP3UL7,2023,service_audience,students,service_audience__students,1
AAVP3UL7,2023,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
AAVP3UL7,2023,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
AAVP3UL7,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
4FELUX62,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
4FELUX62,2024,evidence_type,implementation_case,evidence_type__implementation_case,1
4FELUX62,2024,primary_methodology,none,primary_methodology__none,1
4FELUX62,2024,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
4FELUX62,2024,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
4FELUX62,2024,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
4FELUX62,2024,library_context,academic_library,library_context__academic_library,1
4FELUX62,2024,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
4FELUX62,2024,game_format,game_creation,game_format__game_creation,1
4FELUX62,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
4FELUX62,2024,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
4FELUX62,2024,service_area,creation_and_making,service_area__creation_and_making,1
4FELUX62,2024,service_audience,students,service_audience__students,1
4FELUX62,2024,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
4FELUX62,2024,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
4FELUX62,2024,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
4FELUX62,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
4FELUX62,2024,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
53X4P8WS,2011,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
53X4P8WS,2011,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
53X4P8WS,2011,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
53X4P8WS,2011,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
53X4P8WS,2011,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
53X4P8WS,2011,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
53X4P8WS,2011,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
53X4P8WS,2011,library_context,library_school,library_context__library_school,1
53X4P8WS,2011,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
53X4P8WS,2011,service_area,learning_and_literacy,service_area__learning_and_literacy,1
53X4P8WS,2011,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
53X4P8WS,2011,service_area,professional_capacity,service_area__professional_capacity,1
53X4P8WS,2011,service_audience,students,service_audience__students,1
53X4P8WS,2011,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
53X4P8WS,2011,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
53X4P8WS,2011,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
53X4P8WS,2011,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
53X4P8WS,2011,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
53X4P8WS,2011,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
HUVU4YGP,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
HUVU4YGP,2024,evidence_type,empirical_study,evidence_type__empirical_study,1
HUVU4YGP,2024,primary_methodology,mixed_methods,primary_methodology__mixed_methods,1
HUVU4YGP,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
HUVU4YGP,2024,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
HUVU4YGP,2024,library_context,public_library,library_context__public_library,1
HUVU4YGP,2024,game_format,escape_room_or_breakout_box,game_format__escape_room_or_breakout_box,1
HUVU4YGP,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
HUVU4YGP,2024,service_area,community_and_inclusion,service_area__community_and_inclusion,1
HUVU4YGP,2024,service_audience,general_public,service_audience__general_public,1
HUVU4YGP,2024,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
HUVU4YGP,2024,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
HUVU4YGP,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
HUVU4YGP,2024,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
DTE3PY5T,2015,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
DTE3PY5T,2015,evidence_type,empirical_study,evidence_type__empirical_study,1
DTE3PY5T,2015,primary_methodology,content_analysis,primary_methodology__content_analysis,1
DTE3PY5T,2015,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
DTE3PY5T,2015,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
DTE3PY5T,2015,library_context,academic_library,library_context__academic_library,1
DTE3PY5T,2015,game_format,digital_game,game_format__digital_game,1
DTE3PY5T,2015,service_area,collections_and_access,service_area__collections_and_access,1
DTE3PY5T,2015,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
DTE3PY5T,2015,service_audience,general_public,service_audience__general_public,1
DTE3PY5T,2015,intended_outcome,discovery_and_advisory,intended_outcome__discovery_and_advisory,1
DTE3PY5T,2015,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
DTE3PY5T,2015,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
DTE3PY5T,2015,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
EBRLUTKR,2013,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
EBRLUTKR,2013,evidence_type,implementation_case,evidence_type__implementation_case,1
EBRLUTKR,2013,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
EBRLUTKR,2013,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
EBRLUTKR,2013,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
EBRLUTKR,2013,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
EBRLUTKR,2013,library_context,public_library,library_context__public_library,1
EBRLUTKR,2013,game_format,tabletop_game,game_format__tabletop_game,1
EBRLUTKR,2013,game_format,digital_game,game_format__digital_game,1
EBRLUTKR,2013,game_format,game_creation,game_format__game_creation,1
EBRLUTKR,2013,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
EBRLUTKR,2013,service_area,learning_and_literacy,service_area__learning_and_literacy,1
EBRLUTKR,2013,service_area,community_and_inclusion,service_area__community_and_inclusion,1
EBRLUTKR,2013,service_audience,teens,service_audience__teens,1
EBRLUTKR,2013,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
EBRLUTKR,2013,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
EBRLUTKR,2013,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
EBRLUTKR,2013,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
EBRLUTKR,2013,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
ZAX7YVFU,2016,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
ZAX7YVFU,2016,evidence_type,empirical_study,evidence_type__empirical_study,1
ZAX7YVFU,2016,primary_methodology,content_analysis,primary_methodology__content_analysis,1
ZAX7YVFU,2016,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
ZAX7YVFU,2016,library_context,non_library_context,library_context__non_library_context,1
ZAX7YVFU,2016,game_format,digital_game,game_format__digital_game,1
ZAX7YVFU,2016,service_area,cultural_heritage_and_research,service_area__cultural_heritage_and_research,1
ZAX7YVFU,2016,service_audience,not_applicable,service_audience__not_applicable,1
ZAX7YVFU,2016,intended_outcome,other,intended_outcome__other,1
ZAX7YVFU,2016,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
ZAX7YVFU,2016,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
PF6CY459,2018,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
PF6CY459,2018,evidence_type,content_or_artifact_analysis,evidence_type__content_or_artifact_analysis,1
PF6CY459,2018,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
